rocid,slot,channel,group,hits_per_frame
55,4,29,dcrb,1.53
55,4,32,dcrb,1.53
55,15,55,dcrb,1.53
45,6,28,dcrb,1.529
45,9,58,dcrb,1.529
45,20,42,dcrb,1.529
54,17,87,dcrb,1.529
54,18,76,dcrb,1.529
54,20,72,dcrb,1.529
45,18,50,dcrb,1.528
46,4,20,dcrb,1.528
55,15,27,dcrb,1.528
7,4,3,fadc,1.527
45,6,55,dcrb,1.527
46,3,71,dcrb,1.527
46,4,13,dcrb,1.527
54,18,28,dcrb,1.527
55,15,46,dcrb,1.527
46,15,42,dcrb,1.526
54,6,77,dcrb,1.526
55,15,43,dcrb,1.526
55,15,36,dcrb,1.525
44,14,4,dcrb,1.524
45,17,90,dcrb,1.524
54,5,33,dcrb,1.524
55,3,65,dcrb,1.524
55,4,10,dcrb,1.524
7,5,0,fadc,1.523
45,9,55,dcrb,1.523
54,18,3,dcrb,1.523
54,18,79,dcrb,1.523
55,15,40,dcrb,1.523
9,4,13,fadc,1.522
9,10,11,fadc,1.522
45,18,71,dcrb,1.522
46,4,19,dcrb,1.522
54,18,95,dcrb,1.522
45,6,77,dcrb,1.521
45,18,53,dcrb,1.521
46,15,38,dcrb,1.521
54,17,51,dcrb,1.521
54,18,89,dcrb,1.521
55,3,95,dcrb,1.521
55,20,83,dcrb,1.521
45,6,4,dcrb,1.52
45,18,15,dcrb,1.52
46,4,5,dcrb,1.52
46,15,49,dcrb,1.52
54,5,68,dcrb,1.52
54,6,40,dcrb,1.52
54,17,60,dcrb,1.52
54,18,42,dcrb,1.52
55,4,19,dcrb,1.52
45,17,84,dcrb,1.519
46,14,81,dcrb,1.519
55,15,49,dcrb,1.519
7,18,7,fadc,1.518
25,4,6,fadc,1.518
45,9,88,dcrb,1.518
45,18,31,dcrb,1.518
45,18,43,dcrb,1.518
45,18,55,dcrb,1.518
46,15,21,dcrb,1.518
54,18,66,dcrb,1.518
45,20,32,dcrb,1.517
46,15,43,dcrb,1.517
54,18,18,dcrb,1.517
54,18,46,dcrb,1.517
55,15,3,dcrb,1.517
45,6,37,dcrb,1.516
45,18,4,dcrb,1.516
45,18,12,dcrb,1.516
46,15,9,dcrb,1.516
55,3,66,dcrb,1.516
45,5,75,dcrb,1.515
46,3,95,dcrb,1.515
46,14,75,dcrb,1.515
46,15,30,dcrb,1.515
45,6,53,dcrb,1.514
46,15,36,dcrb,1.514
54,6,20,dcrb,1.514
54,6,43,dcrb,1.514
54,6,83,dcrb,1.514
54,18,67,dcrb,1.514
55,4,16,dcrb,1.514
55,14,93,dcrb,1.514
9,10,10,fadc,1.513
9,10,12,fadc,1.513
45,6,68,dcrb,1.513
45,18,6,dcrb,1.513
46,15,40,dcrb,1.513
54,6,55,dcrb,1.513
54,18,40,dcrb,1.513
55,15,37,dcrb,1.513
46,15,8,dcrb,1.512
46,15,26,dcrb,1.512
54,5,51,dcrb,1.512
54,7,35,dcrb,1.512
54,17,81,dcrb,1.512
55,15,38,dcrb,1.512
46,15,47,dcrb,1.511
55,14,81,dcrb,1.511
54,18,49,dcrb,1.51
54,18,73,dcrb,1.51
45,17,9,dcrb,1.509
45,17,45,dcrb,1.509
45,20,41,dcrb,1.509
46,15,2,dcrb,1.509
27,6,4,fadc,1.508
45,18,0,dcrb,1.508
45,18,22,dcrb,1.508
45,20,63,dcrb,1.508
46,4,2,dcrb,1.508
46,15,20,dcrb,1.508
45,18,16,dcrb,1.507
46,3,66,dcrb,1.507
46,14,87,dcrb,1.507
46,15,46,dcrb,1.507
54,5,84,dcrb,1.507
55,4,1,dcrb,1.507
55,15,34,dcrb,1.507
45,6,83,dcrb,1.506
9,5,0,fadc,1.505
45,6,8,dcrb,1.505
45,6,43,dcrb,1.505
45,18,25,dcrb,1.505
46,15,3,dcrb,1.505
53,14,9,dcrb,1.505
54,6,34,dcrb,1.505
54,17,74,dcrb,1.505
55,3,68,dcrb,1.505
53,14,4,dcrb,1.504
45,6,49,dcrb,1.503
54,6,61,dcrb,1.502
55,4,17,dcrb,1.502
45,6,6,dcrb,1.501
45,17,63,dcrb,1.501
46,3,68,dcrb,1.501
54,20,75,dcrb,1.501
55,14,87,dcrb,1.501
45,5,90,dcrb,1.5
45,6,71,dcrb,1.5
45,18,19,dcrb,1.5
54,17,90,dcrb,1.5
54,18,24,dcrb,1.5
45,17,94,dcrb,1.499
45,20,28,dcrb,1.499
45,20,51,dcrb,1.499
46,15,29,dcrb,1.499
46,15,41,dcrb,1.499
54,6,1,dcrb,1.499
54,17,69,dcrb,1.499
54,18,61,dcrb,1.499
46,15,34,dcrb,1.498
7,18,10,fadc,1.497
45,6,14,dcrb,1.497
45,9,86,dcrb,1.497
46,15,24,dcrb,1.497
54,6,2,dcrb,1.497
54,6,12,dcrb,1.497
54,18,55,dcrb,1.497
45,20,34,dcrb,1.496
54,18,34,dcrb,1.496
45,6,26,dcrb,1.495
45,18,10,dcrb,1.495
46,4,14,dcrb,1.495
54,17,56,dcrb,1.495
55,15,41,dcrb,1.495
45,18,13,dcrb,1.494
45,18,34,dcrb,1.494
45,20,60,dcrb,1.493
54,6,59,dcrb,1.493
55,4,13,dcrb,1.493
55,15,24,dcrb,1.493
45,5,31,dcrb,1.492
54,6,28,dcrb,1.492
53,14,6,dcrb,1.491
54,18,26,dcrb,1.491
55,15,16,dcrb,1.491
55,20,89,dcrb,1.491
45,5,15,dcrb,1.49
45,6,38,dcrb,1.49
45,17,56,dcrb,1.49
45,17,95,dcrb,1.49
45,20,30,dcrb,1.49
54,6,53,dcrb,1.49
55,15,35,dcrb,1.49
45,17,72,dcrb,1.489
45,18,32,dcrb,1.489
46,3,64,dcrb,1.489
46,3,67,dcrb,1.489
55,15,26,dcrb,1.489
55,15,30,dcrb,1.489
45,5,69,dcrb,1.488
45,20,36,dcrb,1.488
54,18,65,dcrb,1.488
55,14,94,dcrb,1.488
45,6,47,dcrb,1.487
45,9,83,dcrb,1.487
54,18,12,dcrb,1.487
55,4,26,dcrb,1.487
55,15,15,dcrb,1.487
45,9,84,dcrb,1.486
46,15,0,dcrb,1.486
46,15,4,dcrb,1.486
46,15,16,dcrb,1.486
46,15,31,dcrb,1.486
54,6,6,dcrb,1.486
55,4,7,dcrb,1.486
55,15,21,dcrb,1.486
29,7,3,fadc,1.485
55,15,22,dcrb,1.485
45,17,88,dcrb,1.484
46,3,65,dcrb,1.484
46,4,8,dcrb,1.484
54,5,79,dcrb,1.484
54,17,57,dcrb,1.484
54,17,92,dcrb,1.484
54,18,31,dcrb,1.484
54,18,35,dcrb,1.484
55,4,11,dcrb,1.484
7,18,2,fadc,1.483
45,18,35,dcrb,1.483
45,20,75,dcrb,1.483
46,14,76,dcrb,1.483
54,5,95,dcrb,1.483
55,14,75,dcrb,1.483
55,15,9,dcrb,1.483
45,17,60,dcrb,1.482
45,20,31,dcrb,1.482
46,4,11,dcrb,1.482
54,5,76,dcrb,1.482
54,18,43,dcrb,1.482
54,18,53,dcrb,1.482
45,18,37,dcrb,1.481
54,17,80,dcrb,1.481
55,3,63,dcrb,1.481
55,3,64,dcrb,1.481
45,9,59,dcrb,1.48
45,17,91,dcrb,1.48
45,20,57,dcrb,1.48
46,15,14,dcrb,1.48
46,15,35,dcrb,1.48
45,6,41,dcrb,1.479
46,3,62,dcrb,1.479
54,5,90,dcrb,1.479
55,4,5,dcrb,1.479
55,14,90,dcrb,1.479
55,20,85,dcrb,1.479
46,3,63,dcrb,1.478
46,15,18,dcrb,1.478
54,18,29,dcrb,1.478
45,17,33,dcrb,1.477
54,6,16,dcrb,1.477
54,6,22,dcrb,1.477
54,6,25,dcrb,1.477
54,17,86,dcrb,1.477
54,18,17,dcrb,1.477
27,5,2,fadc,1.476
46,15,5,dcrb,1.476
46,15,11,dcrb,1.476
54,18,6,dcrb,1.476
55,14,92,dcrb,1.476
45,6,23,dcrb,1.475
45,20,56,dcrb,1.475
46,14,92,dcrb,1.475
46,15,37,dcrb,1.475
54,17,94,dcrb,1.475
45,5,57,dcrb,1.474
55,15,0,dcrb,1.474
45,5,78,dcrb,1.473
45,17,78,dcrb,1.473
54,18,10,dcrb,1.473
55,14,84,dcrb,1.473
55,15,32,dcrb,1.473
45,6,59,dcrb,1.472
55,14,78,dcrb,1.472
9,5,2,fadc,1.471
54,6,38,dcrb,1.471
54,18,37,dcrb,1.471
55,15,12,dcrb,1.471
55,15,18,dcrb,1.471
55,15,28,dcrb,1.471
7,6,5,fadc,1.47
45,9,66,dcrb,1.469
45,17,82,dcrb,1.469
46,15,12,dcrb,1.469
45,5,63,dcrb,1.468
46,14,78,dcrb,1.468
55,15,31,dcrb,1.468
45,18,1,dcrb,1.467
45,18,2,dcrb,1.467
46,15,10,dcrb,1.467
46,15,17,dcrb,1.467
54,5,39,dcrb,1.467
54,17,84,dcrb,1.467
54,18,16,dcrb,1.467
54,18,19,dcrb,1.467
45,5,27,dcrb,1.466
45,5,66,dcrb,1.466
45,17,92,dcrb,1.466
54,18,4,dcrb,1.466
46,15,13,dcrb,1.465
54,18,23,dcrb,1.465
45,20,54,dcrb,1.464
54,5,30,dcrb,1.464
55,15,20,dcrb,1.464
46,15,7,dcrb,1.463
54,6,37,dcrb,1.463
54,17,70,dcrb,1.463
54,18,22,dcrb,1.463
54,18,41,dcrb,1.463
54,6,10,dcrb,1.462
55,14,88,dcrb,1.462
27,5,0,fadc,1.461
45,18,23,dcrb,1.461
54,17,21,dcrb,1.461
54,17,88,dcrb,1.461
45,18,14,dcrb,1.46
55,15,29,dcrb,1.46
46,15,1,dcrb,1.459
25,18,4,fadc,1.458
45,18,11,dcrb,1.458
46,14,69,dcrb,1.458
46,15,25,dcrb,1.458
54,17,55,dcrb,1.458
44,14,1,dcrb,1.457
45,17,51,dcrb,1.457
45,20,69,dcrb,1.457
46,15,19,dcrb,1.457
54,17,66,dcrb,1.457
54,18,5,dcrb,1.457
55,4,20,dcrb,1.457
45,9,62,dcrb,1.456
46,15,28,dcrb,1.456
54,17,46,dcrb,1.456
55,15,6,dcrb,1.456
7,3,10,fadc,1.455
25,7,3,fadc,1.455
45,9,81,dcrb,1.455
54,6,31,dcrb,1.455
54,17,71,dcrb,1.455
54,17,78,dcrb,1.455
54,18,47,dcrb,1.455
45,5,14,dcrb,1.454
45,5,82,dcrb,1.454
54,9,82,dcrb,1.454
54,17,45,dcrb,1.454
54,17,73,dcrb,1.454
27,6,7,fadc,1.453
55,15,10,dcrb,1.453
45,6,19,dcrb,1.452
45,20,37,dcrb,1.452
45,6,13,dcrb,1.451
45,18,5,dcrb,1.451
45,20,81,dcrb,1.451
54,6,23,dcrb,1.451
45,18,8,dcrb,1.45
45,20,35,dcrb,1.45
46,14,84,dcrb,1.45
54,18,1,dcrb,1.45
54,18,2,dcrb,1.45
55,15,13,dcrb,1.45
55,15,23,dcrb,1.45
45,5,94,dcrb,1.449
45,6,35,dcrb,1.449
46,15,6,dcrb,1.449
54,6,47,dcrb,1.449
54,18,25,dcrb,1.449
55,15,8,dcrb,1.449
45,17,74,dcrb,1.448
54,5,72,dcrb,1.448
54,6,26,dcrb,1.448
54,17,9,dcrb,1.448
55,15,19,dcrb,1.448
54,16,57,dcrb,1.447
55,15,7,dcrb,1.447
55,15,25,dcrb,1.447
27,5,3,fadc,1.446
45,20,40,dcrb,1.446
46,14,72,dcrb,1.446
46,14,94,dcrb,1.446
54,5,21,dcrb,1.445
54,18,7,dcrb,1.445
55,14,91,dcrb,1.445
45,17,36,dcrb,1.444
45,18,7,dcrb,1.444
25,4,7,fadc,1.443
25,7,4,fadc,1.443
46,15,50,dcrb,1.443
46,3,60,dcrb,1.442
27,3,7,fadc,1.441
45,17,86,dcrb,1.441
45,6,17,dcrb,1.44
45,17,58,dcrb,1.44
45,9,94,dcrb,1.439
45,20,43,dcrb,1.439
46,14,90,dcrb,1.439
54,17,82,dcrb,1.439
54,5,27,dcrb,1.438
54,5,61,dcrb,1.438
54,18,13,dcrb,1.438
54,6,13,dcrb,1.437
54,17,15,dcrb,1.437
54,18,11,dcrb,1.437
55,3,56,dcrb,1.437
55,15,4,dcrb,1.437
55,15,17,dcrb,1.437
45,17,39,dcrb,1.436
45,20,50,dcrb,1.436
54,5,88,dcrb,1.436
45,17,79,dcrb,1.435
53,14,1,dcrb,1.435
55,3,61,dcrb,1.435
55,15,14,dcrb,1.435
55,3,62,dcrb,1.433
45,9,89,dcrb,1.432
45,17,66,dcrb,1.432
45,20,87,dcrb,1.432
54,6,19,dcrb,1.432
54,9,90,dcrb,1.432
45,17,85,dcrb,1.431
54,6,35,dcrb,1.431
54,17,91,dcrb,1.431
27,10,8,fadc,1.43
45,9,70,dcrb,1.43
45,17,27,dcrb,1.43
45,20,48,dcrb,1.43
45,17,54,dcrb,1.429
54,17,54,dcrb,1.429
55,15,11,dcrb,1.429
45,17,73,dcrb,1.428
55,14,82,dcrb,1.428
55,14,95,dcrb,1.428
45,5,72,dcrb,1.427
46,3,61,dcrb,1.427
55,14,69,dcrb,1.427
46,3,57,dcrb,1.426
46,14,86,dcrb,1.426
45,5,21,dcrb,1.425
45,5,88,dcrb,1.425
45,17,24,dcrb,1.425
45,17,44,dcrb,1.425
45,17,62,dcrb,1.425
45,17,76,dcrb,1.425
45,17,77,dcrb,1.425
54,9,76,dcrb,1.425
55,15,5,dcrb,1.425
45,6,7,dcrb,1.424
45,5,39,dcrb,1.423
54,5,15,dcrb,1.423
54,17,42,dcrb,1.423
54,17,61,dcrb,1.423
55,14,72,dcrb,1.423
45,5,76,dcrb,1.422
46,3,59,dcrb,1.422
55,3,57,dcrb,1.422
45,20,78,dcrb,1.421
54,5,58,dcrb,1.421
55,15,1,dcrb,1.421
45,5,51,dcrb,1.42
46,14,95,dcrb,1.42
54,17,85,dcrb,1.419
55,14,85,dcrb,1.419
45,9,76,dcrb,1.418
54,9,84,dcrb,1.418
54,17,76,dcrb,1.418
54,17,95,dcrb,1.418
45,9,87,dcrb,1.417
45,17,40,dcrb,1.417
54,6,41,dcrb,1.417
54,17,64,dcrb,1.417
45,20,47,dcrb,1.416
46,14,63,dcrb,1.415
45,17,42,dcrb,1.414
45,17,70,dcrb,1.414
45,17,89,dcrb,1.414
54,5,82,dcrb,1.414
54,5,91,dcrb,1.414
45,5,70,dcrb,1.413
45,17,8,dcrb,1.413
45,17,30,dcrb,1.413
54,9,79,dcrb,1.413
54,6,11,dcrb,1.412
54,17,50,dcrb,1.412
7,4,2,fadc,1.411
55,14,86,dcrb,1.411
55,15,2,dcrb,1.411
45,17,83,dcrb,1.41
46,14,82,dcrb,1.41
54,17,79,dcrb,1.41
55,3,58,dcrb,1.41
45,9,92,dcrb,1.409
46,3,58,dcrb,1.409
54,5,66,dcrb,1.409
54,6,7,dcrb,1.409
54,6,29,dcrb,1.409
54,17,33,dcrb,1.409
45,17,64,dcrb,1.408
54,17,89,dcrb,1.408
55,14,76,dcrb,1.408
54,16,63,dcrb,1.407
54,5,9,dcrb,1.406
54,17,52,dcrb,1.406
45,20,53,dcrb,1.405
45,17,46,dcrb,1.404
45,17,68,dcrb,1.404
54,5,40,dcrb,1.404
55,3,59,dcrb,1.404
45,9,90,dcrb,1.403
55,3,55,dcrb,1.403
55,14,79,dcrb,1.403
45,9,68,dcrb,1.402
55,3,60,dcrb,1.402
27,10,4,fadc,1.401
54,17,58,dcrb,1.401
45,9,95,dcrb,1.4
54,17,39,dcrb,1.4
45,5,33,dcrb,1.399
54,9,91,dcrb,1.399
55,14,89,dcrb,1.399
7,16,6,fadc,1.398
45,17,61,dcrb,1.398
46,14,88,dcrb,1.398
54,17,24,dcrb,1.398
54,17,30,dcrb,1.398
45,5,30,dcrb,1.397
54,5,48,dcrb,1.397
54,5,50,dcrb,1.397
54,6,17,dcrb,1.397
54,17,49,dcrb,1.397
45,17,71,dcrb,1.396
46,3,51,dcrb,1.396
45,6,20,dcrb,1.395
45,20,49,dcrb,1.395
46,3,56,dcrb,1.395
46,14,66,dcrb,1.395
46,3,55,dcrb,1.394
54,5,70,dcrb,1.394
54,5,89,dcrb,1.393
54,17,44,dcrb,1.393
45,20,46,dcrb,1.392
54,17,68,dcrb,1.392
55,3,54,dcrb,1.392
9,10,4,fadc,1.391
45,20,61,dcrb,1.391
54,5,42,dcrb,1.391
54,5,85,dcrb,1.391
54,6,5,dcrb,1.391
54,17,8,dcrb,1.391
45,9,74,dcrb,1.39
45,20,68,dcrb,1.39
46,3,45,dcrb,1.39
46,14,70,dcrb,1.39
45,17,52,dcrb,1.389
45,17,55,dcrb,1.389
45,20,52,dcrb,1.389
7,6,9,fadc,1.388
46,14,57,dcrb,1.386
54,17,59,dcrb,1.386
45,17,22,dcrb,1.385
54,5,32,dcrb,1.385
54,9,83,dcrb,1.385
54,17,48,dcrb,1.385
54,17,83,dcrb,1.385
55,14,83,dcrb,1.385
45,20,62,dcrb,1.384
46,3,50,dcrb,1.384
46,14,67,dcrb,1.384
46,14,79,dcrb,1.384
54,16,76,dcrb,1.384
54,17,36,dcrb,1.384
54,17,67,dcrb,1.384
54,17,77,dcrb,1.384
7,16,2,fadc,1.383
9,6,5,fadc,1.382
9,6,13,fadc,1.382
45,16,87,dcrb,1.382
54,4,74,dcrb,1.382
45,17,59,dcrb,1.381
45,20,66,dcrb,1.381
46,3,54,dcrb,1.381
45,17,50,dcrb,1.38
45,9,93,dcrb,1.379
45,9,64,dcrb,1.378
45,20,55,dcrb,1.378
54,17,27,dcrb,1.378
55,14,63,dcrb,1.378
9,5,5,fadc,1.377
45,17,67,dcrb,1.377
46,14,64,dcrb,1.376
25,18,8,fadc,1.375
45,5,64,dcrb,1.375
45,17,21,dcrb,1.375
46,3,48,dcrb,1.375
46,14,73,dcrb,1.375
54,17,34,dcrb,1.375
55,14,80,dcrb,1.375
45,17,65,dcrb,1.373
54,5,3,dcrb,1.373
45,20,64,dcrb,1.372
46,14,68,dcrb,1.372
9,6,11,fadc,1.371
45,17,15,dcrb,1.371
54,17,6,dcrb,1.371
45,20,58,dcrb,1.37
54,5,77,dcrb,1.368
54,5,83,dcrb,1.368
27,5,4,fadc,1.367
46,14,77,dcrb,1.367
54,5,24,dcrb,1.367
54,17,65,dcrb,1.367
55,3,50,dcrb,1.367
54,5,36,dcrb,1.366
55,3,52,dcrb,1.366
54,17,3,dcrb,1.365
54,16,87,dcrb,1.364
27,6,11,fadc,1.363
54,5,31,dcrb,1.363
54,17,53,dcrb,1.363
55,14,70,dcrb,1.363
45,17,41,dcrb,1.362
55,3,51,dcrb,1.362
25,3,13,fadc,1.361
45,5,58,dcrb,1.361
9,6,9,fadc,1.36
54,5,64,dcrb,1.36
55,3,39,dcrb,1.36
45,17,49,dcrb,1.359
54,9,94,dcrb,1.359
55,3,53,dcrb,1.359
46,3,49,dcrb,1.358
46,14,71,dcrb,1.358
45,5,4,dcrb,1.357
45,5,42,dcrb,1.357
45,16,76,dcrb,1.357
45,20,74,dcrb,1.357
7,18,5,fadc,1.355
46,14,60,dcrb,1.355
46,3,53,dcrb,1.354
54,5,6,dcrb,1.354
45,4,78,dcrb,1.353
45,5,18,dcrb,1.353
45,20,59,dcrb,1.352
54,4,93,dcrb,1.352
54,17,40,dcrb,1.352
55,14,77,dcrb,1.352
45,17,38,dcrb,1.35
46,3,33,dcrb,1.35
45,5,40,dcrb,1.349
45,20,90,dcrb,1.349
54,5,38,dcrb,1.349
46,3,39,dcrb,1.348
54,9,88,dcrb,1.348
55,14,73,dcrb,1.348
55,14,74,dcrb,1.348
45,17,47,dcrb,1.347
54,16,62,dcrb,1.347
54,17,28,dcrb,1.347
55,3,45,dcrb,1.346
45,5,24,dcrb,1.345
54,16,93,dcrb,1.345
45,9,72,dcrb,1.344
45,20,76,dcrb,1.343
54,17,47,dcrb,1.343
55,3,49,dcrb,1.343
45,17,34,dcrb,1.342
45,16,93,dcrb,1.34
45,17,25,dcrb,1.34
54,5,67,dcrb,1.34
25,4,1,fadc,1.339
46,3,47,dcrb,1.338
46,3,52,dcrb,1.338
9,6,7,fadc,1.337
45,5,12,dcrb,1.337
45,17,12,dcrb,1.337
54,5,71,dcrb,1.337
54,17,43,dcrb,1.336
45,20,72,dcrb,1.335
54,17,38,dcrb,1.335
54,17,18,dcrb,1.334
25,6,13,fadc,1.333
45,17,53,dcrb,1.333
54,5,52,dcrb,1.333
54,16,69,dcrb,1.333
45,17,31,dcrb,1.332
54,16,79,dcrb,1.332
45,9,67,dcrb,1.331
46,3,44,dcrb,1.331
54,5,49,dcrb,1.331
54,16,81,dcrb,1.331
27,16,4,fadc,1.33
55,14,57,dcrb,1.33
9,10,9,fadc,1.329
9,16,11,fadc,1.329
45,16,57,dcrb,1.329
45,17,35,dcrb,1.329
54,4,87,dcrb,1.329
54,16,42,dcrb,1.329
55,3,42,dcrb,1.329
45,17,3,dcrb,1.328
46,14,80,dcrb,1.328
54,4,72,dcrb,1.328
54,17,20,dcrb,1.328
54,5,18,dcrb,1.327
54,9,85,dcrb,1.327
45,17,43,dcrb,1.326
46,14,65,dcrb,1.326
54,4,52,dcrb,1.326
27,10,13,fadc,1.325
54,16,77,dcrb,1.325
55,14,66,dcrb,1.325
45,9,69,dcrb,1.324
7,13,13,fadc,1.323
45,5,37,dcrb,1.323
45,20,65,dcrb,1.323
46,14,58,dcrb,1.323
54,3,93,dcrb,1.323
45,5,48,dcrb,1.322
45,17,37,dcrb,1.322
46,3,36,dcrb,1.322
25,7,1,fadc,1.321
45,5,36,dcrb,1.321
54,5,59,dcrb,1.321
45,4,93,dcrb,1.32
55,3,43,dcrb,1.32
45,17,6,dcrb,1.319
46,3,43,dcrb,1.319
46,3,46,dcrb,1.319
54,17,0,dcrb,1.319
54,17,23,dcrb,1.319
27,5,1,fadc,1.318
45,17,1,dcrb,1.318
54,5,46,dcrb,1.318
55,3,40,dcrb,1.318
9,6,6,fadc,1.317
55,3,46,dcrb,1.317
27,10,12,fadc,1.316
46,3,40,dcrb,1.316
54,17,12,dcrb,1.316
9,6,8,fadc,1.315
45,5,9,dcrb,1.315
45,20,70,dcrb,1.315
45,17,0,dcrb,1.314
54,5,28,dcrb,1.314
55,3,47,dcrb,1.314
27,16,3,fadc,1.313
46,14,61,dcrb,1.312
45,16,81,dcrb,1.311
45,17,18,dcrb,1.311
46,3,42,dcrb,1.311
46,14,62,dcrb,1.311
54,5,12,dcrb,1.311
54,17,37,dcrb,1.311
9,16,9,fadc,1.31
45,16,90,dcrb,1.31
46,14,74,dcrb,1.31
45,4,87,dcrb,1.309
54,5,34,dcrb,1.309
45,5,52,dcrb,1.308
45,17,28,dcrb,1.308
45,17,10,dcrb,1.307
45,17,26,dcrb,1.307
54,17,41,dcrb,1.307
45,5,26,dcrb,1.306
45,17,20,dcrb,1.306
54,4,75,dcrb,1.306
27,6,5,fadc,1.305
45,5,3,dcrb,1.305
45,5,28,dcrb,1.305
45,17,29,dcrb,1.305
45,20,67,dcrb,1.305
54,5,22,dcrb,1.305
54,5,65,dcrb,1.305
54,17,31,dcrb,1.305
54,17,35,dcrb,1.305
45,4,75,dcrb,1.304
45,9,75,dcrb,1.304
54,5,53,dcrb,1.304
45,20,84,dcrb,1.303
54,5,20,dcrb,1.303
54,17,32,dcrb,1.302
54,4,81,dcrb,1.3
45,5,43,dcrb,1.299
45,17,16,dcrb,1.296
45,20,92,dcrb,1.296
45,20,80,dcrb,1.295
54,4,69,dcrb,1.295
9,10,5,fadc,1.294
45,16,45,dcrb,1.294
54,16,72,dcrb,1.294
45,16,94,dcrb,1.293
7,4,1,fadc,1.292
9,5,4,fadc,1.292
9,5,3,fadc,1.291
45,17,4,dcrb,1.29
54,17,16,dcrb,1.289
27,10,6,fadc,1.288
45,5,41,dcrb,1.288
46,14,54,dcrb,1.288
45,16,75,dcrb,1.286
54,5,37,dcrb,1.286
54,16,75,dcrb,1.285
54,16,90,dcrb,1.285
54,17,22,dcrb,1.285
7,3,14,fadc,1.284
7,14,1,fadc,1.284
45,17,2,dcrb,1.284
54,5,4,dcrb,1.284
54,16,73,dcrb,1.284
54,16,84,dcrb,1.284
45,17,23,dcrb,1.283
54,4,88,dcrb,1.283
54,17,26,dcrb,1.283
54,17,29,dcrb,1.283
55,3,44,dcrb,1.283
46,3,41,dcrb,1.282
7,9,3,fadc,1.281
46,14,51,dcrb,1.281
45,20,71,dcrb,1.28
45,20,79,dcrb,1.28
27,16,7,fadc,1.279
45,9,73,dcrb,1.279
54,5,43,dcrb,1.279
54,5,16,dcrb,1.278
46,3,37,dcrb,1.277
45,5,19,dcrb,1.275
45,9,78,dcrb,1.275
55,3,36,dcrb,1.275
55,14,60,dcrb,1.275
55,14,64,dcrb,1.275
54,17,11,dcrb,1.274
55,3,33,dcrb,1.274
45,16,88,dcrb,1.273
54,4,90,dcrb,1.273
54,5,25,dcrb,1.273
54,5,35,dcrb,1.273
9,7,1,fadc,1.272
9,10,2,fadc,1.272
45,16,77,dcrb,1.272
45,17,13,dcrb,1.272
46,3,38,dcrb,1.272
54,16,54,dcrb,1.272
45,4,81,dcrb,1.271
54,4,78,dcrb,1.271
55,14,71,dcrb,1.271
54,17,2,dcrb,1.27
7,6,4,fadc,1.269
9,3,7,fadc,1.269
54,5,0,dcrb,1.269
54,5,55,dcrb,1.269
54,16,67,dcrb,1.269
9,10,8,fadc,1.267
9,16,5,fadc,1.267
25,3,2,fadc,1.267
45,17,17,dcrb,1.267
54,16,86,dcrb,1.267
46,14,56,dcrb,1.266
54,5,47,dcrb,1.266
54,17,19,dcrb,1.266
45,20,73,dcrb,1.265
45,20,77,dcrb,1.265
54,5,10,dcrb,1.265
7,3,15,fadc,1.264
54,5,7,dcrb,1.264
25,4,0,fadc,1.263
27,6,8,fadc,1.263
45,16,92,dcrb,1.263
54,17,14,dcrb,1.263
9,16,4,fadc,1.262
25,5,2,fadc,1.262
54,16,41,dcrb,1.262
54,16,68,dcrb,1.262
54,17,1,dcrb,1.262
45,16,89,dcrb,1.261
54,17,10,dcrb,1.261
45,5,34,dcrb,1.26
27,10,7,fadc,1.259
45,20,82,dcrb,1.259
45,20,94,dcrb,1.259
54,17,4,dcrb,1.259
55,3,41,dcrb,1.259
46,14,59,dcrb,1.258
25,8,15,fadc,1.257
9,16,8,fadc,1.256
45,17,19,dcrb,1.256
54,17,13,dcrb,1.256
45,9,79,dcrb,1.255
45,16,63,dcrb,1.255
45,16,69,dcrb,1.255
54,5,29,dcrb,1.255
54,17,25,dcrb,1.254
54,5,41,dcrb,1.253
54,16,58,dcrb,1.252
45,16,78,dcrb,1.251
45,17,7,dcrb,1.25
45,17,14,dcrb,1.25
54,3,87,dcrb,1.25
54,4,57,dcrb,1.249
54,17,7,dcrb,1.249
45,5,22,dcrb,1.248
46,3,34,dcrb,1.248
54,4,84,dcrb,1.248
45,5,13,dcrb,1.247
55,14,67,dcrb,1.247
54,4,62,dcrb,1.244
54,16,94,dcrb,1.244
45,4,88,dcrb,1.243
45,16,86,dcrb,1.242
45,16,84,dcrb,1.241
54,5,19,dcrb,1.241
55,3,38,dcrb,1.241
7,10,13,fadc,1.24
25,18,7,fadc,1.24
46,14,45,dcrb,1.24
54,16,33,dcrb,1.24
27,10,10,fadc,1.239
45,5,6,dcrb,1.239
55,3,37,dcrb,1.239
27,6,12,fadc,1.238
54,4,63,dcrb,1.238
7,16,7,fadc,1.237
46,3,30,dcrb,1.237
54,16,88,dcrb,1.237
55,3,34,dcrb,1.237
45,20,88,dcrb,1.236
54,5,14,dcrb,1.236
54,16,40,dcrb,1.235
54,5,26,dcrb,1.234
54,17,17,dcrb,1.234
45,5,0,dcrb,1.233
46,3,27,dcrb,1.232
46,3,35,dcrb,1.232
54,16,85,dcrb,1.232
9,16,6,fadc,1.231
45,5,35,dcrb,1.231
54,16,66,dcrb,1.231
